run_id,agent,clean_mode,order_mode,order_seed,repeat,position,task,cluster,role,snapshot_scope
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,2,SimpleCalendarAddOneEventTomorrow,calendar,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,3,SimpleCalendarEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,4,SimpleCalendarAddOneEvent,calendar,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,5,SimpleCalendarNextEvent,calendar,read,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,6,ExpenseAddMultiple,expense,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,7,ExpenseAddSingle,expense,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,8,ExpenseDeleteDuplicates,expense,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,9,ExpenseDeleteDuplicates2,expense,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,10,ExpenseDeleteMultiple,expense,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,11,ExpenseDeleteSingle,expense,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,12,FilesDeleteFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,13,FilesMoveFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,14,MarkorAddNoteHeader,markor,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,15,MarkorCreateFolder,markor,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,16,MarkorCreateNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,17,MarkorDeleteAllNotes,markor,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,18,MarkorDeleteNewestNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,19,MarkorEditNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,20,MarkorMoveNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,21,RetroCreatePlaylist,music,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,22,RetroPlayingQueue,music,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,23,RetroSavePlaylist,music,write,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,24,SaveCopyOfReceiptTaskEval,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,25,SimpleDrawProCreateDrawing,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,26,SystemBrightnessMax,system,system_write,out
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,27,SystemCopyToClipboard,system,system_write,out
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,28,SystemWifiTurnOff,system,system_write,out
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,29,TasksDueNextWeek,tasks,read,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,30,TasksDueOnDate,tasks,read,in
t3a_gpt4|official|adversarial|s0|r1,t3a_gpt4,official,adversarial,0,1,31,TasksHighPriorityTasks,tasks,read,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,0,SimpleCalendarDeleteEvents,calendar,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,1,SimpleCalendarAnyEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,2,SimpleCalendarAddOneEventTomorrow,calendar,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,3,SimpleCalendarEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,4,SimpleCalendarAddOneEvent,calendar,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,5,SimpleCalendarNextEvent,calendar,read,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,6,ExpenseAddMultiple,expense,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,7,ExpenseAddSingle,expense,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,8,ExpenseDeleteDuplicates,expense,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,9,ExpenseDeleteDuplicates2,expense,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,10,ExpenseDeleteMultiple,expense,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,11,ExpenseDeleteSingle,expense,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,12,FilesDeleteFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,13,FilesMoveFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,14,MarkorAddNoteHeader,markor,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,15,MarkorCreateFolder,markor,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,16,MarkorCreateNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,17,MarkorDeleteAllNotes,markor,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,18,MarkorDeleteNewestNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,19,MarkorEditNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,20,MarkorMoveNote,markor,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,21,RetroCreatePlaylist,music,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,22,RetroPlayingQueue,music,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,23,RetroSavePlaylist,music,write,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,24,SaveCopyOfReceiptTaskEval,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,25,SimpleDrawProCreateDrawing,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,26,SystemBrightnessMax,system,system_write,out
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,27,SystemCopyToClipboard,system,system_write,out
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,28,SystemWifiTurnOff,system,system_write,out
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,29,TasksDueNextWeek,tasks,read,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,30,TasksDueOnDate,tasks,read,in
t3a_gpt4|official|adversarial|s0|r2,t3a_gpt4,official,adversarial,0,2,31,TasksHighPriorityTasks,tasks,read,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,0,SimpleCalendarAddOneEvent,calendar,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,1,SimpleCalendarAnyEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,2,SimpleCalendarAddOneEventTomorrow,calendar,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,3,SimpleCalendarEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,4,SimpleCalendarDeleteEvents,calendar,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,5,SimpleCalendarNextEvent,calendar,read,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,6,ExpenseAddMultiple,expense,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,7,ExpenseAddSingle,expense,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,8,ExpenseDeleteDuplicates,expense,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,9,ExpenseDeleteDuplicates2,expense,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,10,ExpenseDeleteMultiple,expense,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,11,ExpenseDeleteSingle,expense,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,12,FilesDeleteFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,13,FilesMoveFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,14,MarkorAddNoteHeader,markor,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,15,MarkorCreateFolder,markor,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,16,MarkorCreateNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,17,MarkorDeleteAllNotes,markor,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,18,MarkorDeleteNewestNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,19,MarkorEditNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,20,MarkorMoveNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,21,RetroCreatePlaylist,music,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,22,RetroPlayingQueue,music,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,23,RetroSavePlaylist,music,write,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,24,SaveCopyOfReceiptTaskEval,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,25,SimpleDrawProCreateDrawing,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,26,SystemBrightnessMax,system,system_write,out
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,27,SystemCopyToClipboard,system,system_write,out
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,28,SystemWifiTurnOff,system,system_write,out
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,29,TasksDueNextWeek,tasks,read,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,30,TasksDueOnDate,tasks,read,in
t3a_gpt4|official|adversarial|s1|r0,t3a_gpt4,official,adversarial,1,0,31,TasksHighPriorityTasks,tasks,read,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,0,SimpleCalendarAddOneEvent,calendar,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,1,SimpleCalendarAnyEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,2,SimpleCalendarAddOneEventTomorrow,calendar,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,3,SimpleCalendarEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,4,SimpleCalendarDeleteEvents,calendar,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,5,SimpleCalendarNextEvent,calendar,read,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,6,ExpenseAddMultiple,expense,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,7,ExpenseAddSingle,expense,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,8,ExpenseDeleteDuplicates,expense,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,9,ExpenseDeleteDuplicates2,expense,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,10,ExpenseDeleteMultiple,expense,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,11,ExpenseDeleteSingle,expense,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,12,FilesDeleteFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,13,FilesMoveFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,14,MarkorAddNoteHeader,markor,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,15,MarkorCreateFolder,markor,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,16,MarkorCreateNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,17,MarkorDeleteAllNotes,markor,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,18,MarkorDeleteNewestNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,19,MarkorEditNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,20,MarkorMoveNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,21,RetroCreatePlaylist,music,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,22,RetroPlayingQueue,music,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,23,RetroSavePlaylist,music,write,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,24,SaveCopyOfReceiptTaskEval,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,25,SimpleDrawProCreateDrawing,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,26,SystemBrightnessMax,system,system_write,out
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,27,SystemCopyToClipboard,system,system_write,out
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,28,SystemWifiTurnOff,system,system_write,out
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,29,TasksDueNextWeek,tasks,read,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,30,TasksDueOnDate,tasks,read,in
t3a_gpt4|official|adversarial|s1|r1,t3a_gpt4,official,adversarial,1,1,31,TasksHighPriorityTasks,tasks,read,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,0,SimpleCalendarAddOneEvent,calendar,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,1,SimpleCalendarAnyEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,2,SimpleCalendarAddOneEventTomorrow,calendar,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,3,SimpleCalendarEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,4,SimpleCalendarDeleteEvents,calendar,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,5,SimpleCalendarNextEvent,calendar,read,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,6,ExpenseAddMultiple,expense,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,7,ExpenseAddSingle,expense,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,8,ExpenseDeleteDuplicates,expense,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,9,ExpenseDeleteDuplicates2,expense,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,10,ExpenseDeleteMultiple,expense,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,11,ExpenseDeleteSingle,expense,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,12,FilesDeleteFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,13,FilesMoveFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,14,MarkorAddNoteHeader,markor,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,15,MarkorCreateFolder,markor,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,16,MarkorCreateNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,17,MarkorDeleteAllNotes,markor,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,18,MarkorDeleteNewestNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,19,MarkorEditNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,20,MarkorMoveNote,markor,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,21,RetroCreatePlaylist,music,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,22,RetroPlayingQueue,music,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,23,RetroSavePlaylist,music,write,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,24,SaveCopyOfReceiptTaskEval,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,25,SimpleDrawProCreateDrawing,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,26,SystemBrightnessMax,system,system_write,out
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,27,SystemCopyToClipboard,system,system_write,out
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,28,SystemWifiTurnOff,system,system_write,out
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,29,TasksDueNextWeek,tasks,read,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,30,TasksDueOnDate,tasks,read,in
t3a_gpt4|official|adversarial|s1|r2,t3a_gpt4,official,adversarial,1,2,31,TasksHighPriorityTasks,tasks,read,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,0,SimpleCalendarDeleteEvents,calendar,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,1,SimpleCalendarAnyEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,2,SimpleCalendarAddOneEventTomorrow,calendar,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,3,SimpleCalendarEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,4,SimpleCalendarAddOneEvent,calendar,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,5,SimpleCalendarNextEvent,calendar,read,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,6,ExpenseAddMultiple,expense,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,7,ExpenseAddSingle,expense,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,8,ExpenseDeleteDuplicates,expense,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,9,ExpenseDeleteDuplicates2,expense,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,10,ExpenseDeleteMultiple,expense,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,11,ExpenseDeleteSingle,expense,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,12,FilesDeleteFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,13,FilesMoveFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,14,MarkorAddNoteHeader,markor,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,15,MarkorCreateFolder,markor,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,16,MarkorCreateNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,17,MarkorDeleteAllNotes,markor,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,18,MarkorDeleteNewestNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,19,MarkorEditNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,20,MarkorMoveNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,21,RetroCreatePlaylist,music,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,22,RetroPlayingQueue,music,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,23,RetroSavePlaylist,music,write,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,24,SaveCopyOfReceiptTaskEval,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,25,SimpleDrawProCreateDrawing,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,26,SystemBrightnessMax,system,system_write,out
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,27,SystemCopyToClipboard,system,system_write,out
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,28,SystemWifiTurnOff,system,system_write,out
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,29,TasksDueNextWeek,tasks,read,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,30,TasksDueOnDate,tasks,read,in
t3a_gpt4|official|adversarial|s2|r0,t3a_gpt4,official,adversarial,2,0,31,TasksHighPriorityTasks,tasks,read,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,0,SimpleCalendarDeleteEvents,calendar,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,1,SimpleCalendarAnyEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,2,SimpleCalendarAddOneEventTomorrow,calendar,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,3,SimpleCalendarEventsOnDate,calendar,read,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,4,SimpleCalendarAddOneEvent,calendar,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,5,SimpleCalendarNextEvent,calendar,read,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,6,ExpenseAddMultiple,expense,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,7,ExpenseAddSingle,expense,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,8,ExpenseDeleteDuplicates,expense,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,9,ExpenseDeleteDuplicates2,expense,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,10,ExpenseDeleteMultiple,expense,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,11,ExpenseDeleteSingle,expense,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,12,FilesDeleteFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,13,FilesMoveFile,filesystem,fs_write,out
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,14,MarkorAddNoteHeader,markor,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,15,MarkorCreateFolder,markor,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,16,MarkorCreateNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,17,MarkorDeleteAllNotes,markor,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,18,MarkorDeleteNewestNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,19,MarkorEditNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,20,MarkorMoveNote,markor,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,21,RetroCreatePlaylist,music,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,22,RetroPlayingQueue,music,write,in
t3a_gpt4|official|adversarial|s2|r1,t3a_gpt4,official,adversarial,2,1,23,RetroSavePlaylist,music,write,in
